"global_id";"Stop code";"Stop name";"Station Name";"Street";"Direction";"Pavilion";"Operating organization name";"Pavilion electrification";"Transport type";"Geodata";"Centroid";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"Электроподключение остановочного павильона";"Вид транспорта";"Геоданные";"Центроид";
"5107799673";"1003975";"Центральный офис Центра Мои документы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.93463354, 55.79649155]]]";"{type=Point, coordinates=[37.93463354, 55.79649155]}";
"5107799674";"1004011";"Посёлок Измайлово";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.64465988, 55.56419949]]]";"{type=Point, coordinates=[37.64465988, 55.56419949]}";
"5107799675";"1004581";"Дубрава";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.07191663, 55.98295245]]]";"{type=Point, coordinates=[37.07191663, 55.98295245]}";
"5107799676";"1003879";"Подмосковная ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.9775018, 55.60009126]]]";"{type=Point, coordinates=[37.9775018, 55.60009126]}";
"5107799677";"1003906";"Таможня";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.83980952, 55.64154113]]]";"{type=Point, coordinates=[37.83980952, 55.64154113]}";
"5107799678";"1004134";"Улица Липчанского";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.94004353, 55.7054466]]]";"{type=Point, coordinates=[37.94004353, 55.7054466]}";
"5107799679";"1004295";"Городской парк";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.29142806, 55.94205572]]]";"{type=Point, coordinates=[37.29142806, 55.94205572]}";
"5107799680";"1004217";"Мотяково";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[38.01644102, 55.70134341]]]";"{type=Point, coordinates=[38.01644102, 55.70134341]}";
"5107799681";"1004150";"Криогенмаш";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97786508, 55.80371705]]]";"{type=Point, coordinates=[37.97786508, 55.80371705]}";
"5107799682";"1004739";"Заводская ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49175198, 55.94717155]]]";"{type=Point, coordinates=[37.49175198, 55.94717155]}";
"5107799683";"1004674";"Поворот на Бетонку";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.94820477, 55.92979548]]]";"{type=Point, coordinates=[36.94820477, 55.92979548]}";
"5107799684";"1004482";"Мкр. Рекинцо";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.99161471, 56.17860583]]]";"{type=Point, coordinates=[36.99161471, 56.17860583]}";
"5107799685";"1004270";"Зелёная ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.48350835, 55.89086775]]]";"{type=Point, coordinates=[37.48350835, 55.89086775]}";
"5107799686";"1004543";"Меленки";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.91966511, 56.13663703]]]";"{type=Point, coordinates=[36.91966511, 56.13663703]}";
"5107799687";"1004444";"ТРЦ «РИО»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.53942825, 55.90706921]]]";"{type=Point, coordinates=[37.53942825, 55.90706921]}";
"5107799688";"1004121";"Жилгородок";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.99327324, 55.75178213]]]";"{type=Point, coordinates=[37.99327324, 55.75178213]}";
"5107799689";"1003984";"Стадион «Труд»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.9667128, 55.81401449]]]";"{type=Point, coordinates=[37.9667128, 55.81401449]}";
"5107799690";"1003977";"Площадь Славы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.94013036, 55.79706354]]]";"{type=Point, coordinates=[37.94013036, 55.79706354]}";
"5107799691";"1004298";"Морщихинское поле";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.29959603, 55.9406947]]]";"{type=Point, coordinates=[37.29959603, 55.9406947]}";
"5107799692";"1004116";"Керамическая ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97339178, 55.7507223]]]";"{type=Point, coordinates=[37.97339178, 55.7507223]}";
"5107799693";"1004711";"Садки";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.08196392, 55.87962369]]]";"{type=Point, coordinates=[37.08196392, 55.87962369]}";
"5107799694";"1003927";"Родники";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85643554, 55.62518404]]]";"{type=Point, coordinates=[37.85643554, 55.62518404]}";
"5107799695";"1003909";"Сквер Пушкина";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.84350137, 55.63542379]]]";"{type=Point, coordinates=[37.84350137, 55.63542379]}";
"5107799696";"1004209";"3-я линия";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.89582722, 55.76550302]]]";"{type=Point, coordinates=[37.89582722, 55.76550302]}";
"5107799697";"1004160";"СНТ «Поляна»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.9836041, 55.83619534]]]";"{type=Point, coordinates=[37.9836041, 55.83619534]}";
"5107799698";"1004455";"Исток";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.44434469, 55.9390766]]]";"{type=Point, coordinates=[37.44434469, 55.9390766]}";
"5107799699";"1004707";"Поворот на ст. Снегири";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.04000442, 55.88701749]]]";"{type=Point, coordinates=[37.04000442, 55.88701749]}";
"5107799700";"1004662";"Общежитие";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.86914253, 55.91967489]]]";"{type=Point, coordinates=[36.86914253, 55.91967489]}";
"5107799701";"1004099";"Малое Павлино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97385806, 55.71419119]]]";"{type=Point, coordinates=[37.97385806, 55.71419119]}";
"5107799702";"1003892";"Юбилейный просп., 66";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.87993973, 55.75295164]]]";"{type=Point, coordinates=[37.87993973, 55.75295164]}";
"5107799703";"1004066";"Метро «Домодедовская»";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.71936715, 55.61059922]]]";"{type=Point, coordinates=[37.71936715, 55.61059922]}";
"5107799704";"1003930";"Дзержинская ул. (Водники)";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85108393, 55.62354313]]]";"{type=Point, coordinates=[37.85108393, 55.62354313]}";
"5107799705";"1004461";"По требованию";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.4322094, 55.92483201]]]";"{type=Point, coordinates=[37.4322094, 55.92483201]}";
"5107799706";"1003951";"Метро «Выхино»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.82037832, 55.71756046]]]";"{type=Point, coordinates=[37.82037832, 55.71756046]}";
"5107799707";"1003974";"Центральный офис Центра Мои документы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.93409345, 55.79558643]]]";"{type=Point, coordinates=[37.93409345, 55.79558643]}";
"5107799708";"1004132";"Улица Вертолётчиков";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.94221293, 55.70671204]]]";"{type=Point, coordinates=[37.94221293, 55.70671204]}";
"5107799709";"1004627";"Жилино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.09789053, 55.97044123]]]";"{type=Point, coordinates=[37.09789053, 55.97044123]}";
"5107799710";"1004572";"Геофизика";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.89670969, 56.06142726]]]";"{type=Point, coordinates=[36.89670969, 56.06142726]}";
"5107799711";"1004057";"Завидная ул., 24";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.72236764, 55.53819661]]]";"{type=Point, coordinates=[37.72236764, 55.53819661]}";
"5107799712";"1004666";"КПП";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.88076743, 55.92425206]]]";"{type=Point, coordinates=[36.88076743, 55.92425206]}";
"5107799713";"1004405";"6-й мрк. Новых Химок";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.40810319, 55.89948306]]]";"{type=Point, coordinates=[37.40810319, 55.89948306]}";
"5107799714";"1004138";"Кольцевая улица, 24";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.87296414, 55.82130156]]]";"{type=Point, coordinates=[37.87296414, 55.82130156]}";
"5107799715";"1004303";"Парк Дубки";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42708501, 55.89251735]]]";"{type=Point, coordinates=[37.42708501, 55.89251735]}";
"5107799716";"1004290";"Подолино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.27066481, 55.94112311]]]";"{type=Point, coordinates=[37.27066481, 55.94112311]}";
"5107799717";"1003925";"Аптека";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.86032696, 55.62499239]]]";"{type=Point, coordinates=[37.86032696, 55.62499239]}";
"5107799718";"1004170";"Дом культуры «Мир»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85392006, 55.76469334]]]";"{type=Point, coordinates=[37.85392006, 55.76469334]}";
"5107799719";"1004726";"Рынок";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.51623852, 55.94042286]]]";"{type=Point, coordinates=[37.51623852, 55.94042286]}";
"5107799720";"1004363";"Поворот на Ивакино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.47122874, 55.95073712]]]";"{type=Point, coordinates=[37.47122874, 55.95073712]}";
"5107799721";"1004542";"Обухово";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.91769459, 56.14752843]]]";"{type=Point, coordinates=[36.91769459, 56.14752843]}";
"5107799722";"1004051";"Улица Берёзовая, 3";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.71982387, 55.5443534]]]";"{type=Point, coordinates=[37.71982387, 55.5443534]}";
"5107799723";"1004077";"Картино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.77765664, 55.59583206]]]";"{type=Point, coordinates=[37.77765664, 55.59583206]}";
"5107799724";"1004439";"Горная ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.32087159, 55.95726219]]]";"{type=Point, coordinates=[37.32087159, 55.95726219]}";
"5107799725";"1004551";"Ёлочки";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[36.92743605, 56.11609997]]]";"{type=Point, coordinates=[36.92743605, 56.11609997]}";
"5107799726";"1004058";"Березовая ул., 10";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.71683352, 55.53993895]]]";"{type=Point, coordinates=[37.71683352, 55.53993895]}";
"5107799727";"1004042";"По требованию";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.68065689, 55.54331245]]]";"{type=Point, coordinates=[37.68065689, 55.54331245]}";
"5107799728";"1003865";"Люберецкий трубный з-д";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.90730876, 55.67891556]]]";"{type=Point, coordinates=[37.90730876, 55.67891556]}";
"5107799729";"1004704";"Снегири-1";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.02444418, 55.8889076]]]";"{type=Point, coordinates=[37.02444418, 55.8889076]}";
"5107799730";"1003961";"Стройка";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85266816, 55.77905396]]]";"{type=Point, coordinates=[37.85266816, 55.77905396]}";
"5107799731";"1004229";"Больница";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97313772, 55.70715413]]]";"{type=Point, coordinates=[37.97313772, 55.70715413]}";
"5107799732";"1004129";"Мкр. Павлино, 39";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97014384, 55.72525892]]]";"{type=Point, coordinates=[37.97014384, 55.72525892]}";
"5107799733";"1004301";"Улица 9 Мая, 12";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.41496143, 55.90308374]]]";"{type=Point, coordinates=[37.41496143, 55.90308374]}";
"5107799734";"1004106";"Берёзовая роща";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.96549757, 55.7311808]]]";"{type=Point, coordinates=[37.96549757, 55.7311808]}";
"5107799735";"1004044";"ВНИИКОП";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.69428203, 55.55365653]]]";"{type=Point, coordinates=[37.69428203, 55.55365653]}";
"5107799736";"1004343";"Почта";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.34686688, 55.94105919]]]";"{type=Point, coordinates=[37.34686688, 55.94105919]}";
"5107799737";"1003897";"Просп. Победы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.90816143, 55.69350252]]]";"{type=Point, coordinates=[37.90816143, 55.69350252]}";
"5107799738";"1004630";"Баранцево";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.1206063, 55.95473936]]]";"{type=Point, coordinates=[37.1206063, 55.95473936]}";
"5107799739";"1004738";"Заводская улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49122709, 55.9483123]]]";"{type=Point, coordinates=[37.49122709, 55.9483123]}";
"5107799740";"1004703";"Снегири-1";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.02295123, 55.88885113]]]";"{type=Point, coordinates=[37.02295123, 55.88885113]}";
"5107799741";"1004392";"Библиотечная ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.48100189, 55.8952106]]]";"{type=Point, coordinates=[37.48100189, 55.8952106]}";
"5107799742";"1004227";"Зенино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.97131449, 55.70282031]]]";"{type=Point, coordinates=[37.97131449, 55.70282031]}";
"5107799743";"1004489";"Кресты";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.01340788, 56.16521005]]]";"{type=Point, coordinates=[37.01340788, 56.16521005]}";
"5107799744";"1004028";"Лопатино";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.65114729, 55.53239909]]]";"{type=Point, coordinates=[37.65114729, 55.53239909]}";
"5107799745";"1004344";"МЦД Новоподрезково";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.34854668, 55.94016836]]]";"{type=Point, coordinates=[37.34854668, 55.94016836]}";
"5107799746";"1004069";"Беседы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.78663188, 55.60890445]]]";"{type=Point, coordinates=[37.78663188, 55.60890445]}";
"5107799747";"1003978";"АТС";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.94703833, 55.79727242]]]";"{type=Point, coordinates=[37.94703833, 55.79727242]}";
"5107799748";"1003870";"Гастроном";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.8920286, 55.67790334]]]";"{type=Point, coordinates=[37.8920286, 55.67790334]}";
"5107799749";"1003914";"Пл. Дмитрия Донского";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85063721, 55.63038387]]]";"{type=Point, coordinates=[37.85063721, 55.63038387]}";
"5107799750";"1004306";"Пенсионный фонд";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42732207, 55.88475785]]]";"{type=Point, coordinates=[37.42732207, 55.88475785]}";
